scenario,fracBorrow_I,fracBorrow_F,fracLend_I,fracLend_F,volBorrow_I,volBorrow_F,volLend_I,volLend_F
COVID_sinTr,0.190218942411257,0.00936042594430518,0.809781057588744,0.990639574055695,-0.00885715845387737,-0.000122850457017804,1.1215639815344,0.969035791955596
COVID_phiBase,0.156380121359458,0.00729372930177328,0.843619878640542,0.992706270698226,-0.00697547198690292,-9.38898437193513e-05,1.01216025528435,0.899102137072442
COVID_phiAlto,0.147158388778192,0.00640398925277389,0.852841611221808,0.993596010747226,-0.00601089776410449,-7.87219259971276e-05,0.923217606271315,0.842572963486094
