scenario,fracBorrow_I,fracBorrow_F,fracLend_I,fracLend_F,volBorrow_I,volBorrow_F,volLend_I,volLend_F
BASE,0.585135293192153,0.153690310222943,0.414864706807848,0.846309689777057,-0.175724297691484,-0.0150163488338587,0.196363954850672,0.343194151656533
TRANS_UP,0.592294780248875,0.157883921919271,0.407705219751125,0.842116078080729,-0.178318628662352,-0.0154475421116621,0.189054836598832,0.334187638281265
