scenario,labor_tax,vat_tax,rev_total,transfers,public_good,debt_serv,primary_bal,debt_stock,global_bal
BASE,0.0518999999999999,0.0924881167421119,0.144388116742112,0.0194238,0.0474038999985252,0.0775604167435867,0.0775604167435867,1.16762487415847,0
TRANSF_UP,0.0518999999999999,0.0930062826276293,0.144906282627629,0.02233737,0.0445908538768807,0.0779780587507486,0.0779780587507486,1.16762487415847,0
