scenario,r,popI,popF,Y,Ctot,wealth_mean_I,wealth_mean_F,wealth_mean_T,wealth_med_I,wealth_med_F,wealth_med_T,giniW_I,giniW_F,giniW_T,cons_mean_I,cons_mean_F,cons_mean_T,cons_med_I,cons_med_F,cons_med_T,giniC_I,giniC_F,giniC_T,p11_rep
BASE,0.005,0.654000000000001,0.345999999999999,0.561819999999999,0.441844105670984,0.0271140808013691,0.946990002951,0.345391149865141,-0.167811158798283,0.884635193133047,0.151587982832618,0.562919431086586,0.311464492415597,0.494196331776474,0.376698820185884,0.564979992108137,0.925817002125301,0.366377472994651,0.567832517181127,0.438506866334067,0.15440680118632,0.0656987037619947,0.164803472824931,0.897715394612037
INCOME_DROP,0.0161618041992188,0.654000000000001,0.345999999999999,0.442946999999999,0.350366987552704,-0.067871774759665,0.576341395108224,0.155025982014624,-0.173047210300429,0.53381974248927,0.0416309012875536,0.516198716678752,0.302200773980641,0.459341319772638,0.304900570936514,0.436306399307007,0.729588014959414,0.298801865094457,0.43947875299251,0.346487741213716,0.135887617941297,0.0655818896791406,0.147892493700499,0.897715394612037
INCOME_DROP_TRUP,0.0174343872070312,0.654000000000001,0.345999999999999,0.442947,0.352695905872499,-0.0656343401446779,0.572132705963785,0.15503305780885,-0.167811158798283,0.528583690987125,0.0416309012875536,0.513233932087837,0.301875597810414,0.457208762113539,0.307576222526818,0.437979931618381,0.73400840670036,0.301402574813745,0.441061310707608,0.348720958254262,0.134136373772561,0.0652887893245533,0.146106864827437,0.897715394612037
