scenario,r,popI,popF,Y,C,wmean_I,wmean_F,wmean_T,giniW_I,giniW_F,giniW_T,cmean_I,cmean_F,cmean_T,giniC_I,giniC_F,giniC_T,p11_rep
LAB_12,0.00788848876953125,0.654000000000001,0.345999999999999,0.56182,0.452734852926669,0.10763472831479,1.09554235265009,0.449450766334805,0.552961805610905,0.308207506389038,0.486668663623876,0.384346134459922,0.582001390144162,0.947762457382703,0.155902048781137,0.0711911777031398,0.168587819821015,0.897715394612037
LAB_15,0.01310546875,0.654,0.345999999999999,0.561819999999999,0.446213773923032,0.122583371327995,1.06726704147612,0.449443921199245,0.540381530510662,0.308242244694935,0.477971475272189,0.381476625596171,0.568578210355888,0.932157669127217,0.150745829641111,0.0714939239681454,0.163446995265051,0.897715394612037
LAB_18,0.0175,0.654000000000001,0.345999999999999,0.561819999999999,0.43911443561919,0.126284403734055,1.02367218227323,0.436780575108608,0.529565084538643,0.308459597157164,0.470512482998988,0.377988495108142,0.554653063059147,0.915707202737951,0.145961286536762,0.0710450061733519,0.158335417855935,0.897715394612037
LAB_22,0.0250340270996094,0.654000000000001,0.345999999999999,0.561819999999999,0.431015451264283,0.159841939354778,0.996884584952122,0.449458694731458,0.506133942370969,0.306233474877196,0.453788819938229,0.374857765259845,0.537163216139723,0.89587889749538,0.138013541346045,0.0717235387817781,0.150630365016783,0.897715394612037
