scenario,labor_tax,vat_tax,rev_total,transfers,public_good,debt_serv,primary_bal,debt_stock,global_bal
BASE,0.0518999999999998,0.0795319390207771,0.131431939020777,0.0194238,0.0449455999999999,0.000983184999999999,0.0670625390207769,0.196637,0.0660793540207769
VAT_UP,0.0518999999999999,0.0940186266368445,0.145918626636844,0.0194238,0.0449456,0.000983184999999999,0.0815492266368444,0.196637,0.0805660416368444
LABTAX_UP,0.0691999999999998,0.0766717313522871,0.145871731352287,0.0194238,0.0449455999999999,0.000983184999999999,0.081502331352287,0.196637,0.080519146352287
