a,c_informal,c_formal,sflow_informal,sflow_formal
1.4912460658083,0.503023972288324,0.557030797600956,-0.158913908859073,0.252178583297031
1.49854077253219,0.503404647877945,0.557350144655531,-0.159259704940417,0.251900248604237
1.50583547925608,0.503784508759447,0.55766900491487,-0.159604604842831,0.251622449386204
1.51313018597997,0.504163560755414,0.557987381654124,-0.159948614971155,0.251345182040263
1.52042489270386,0.504541809622446,0.558305278119708,-0.160291741657652,0.25106844299536
1.52771959942775,0.504919261052179,0.558622697529898,-0.160633991163119,0.250792228711389
1.53501430615165,0.505295920672341,0.558939643075155,-0.160975369678059,0.250516535678846
1.54230901287554,0.505671794047749,0.55925611791866,-0.161315883323769,0.250241360418229
1.54960371959943,0.506046886681382,0.559572125196744,-0.161655538153526,0.249966699479575
1.55689842632332,0.506421204015238,0.559887668019362,-0.161994340153529,0.249692549441935
1.56419313304721,0.506794751431389,0.560202749470464,-0.162332295244056,0.249418906912962
1.5714878397711,0.507167534252913,0.560517372608489,-0.162669409280494,0.249145768528373
1.57878254649499,0.50753955774479,0.560831540466779,-0.163005688054319,0.248873130951493
1.58607725321888,0.507910827114801,0.561145256053926,-0.163341137294092,0.24860099087287
1.59337195994278,0.508281347514443,0.561458522354332,-0.16367576266646,0.248329345009662
1.60066666666667,0.508651124039775,0.561771342328368,-0.164009569777085,0.248058190105461
1.60796137339056,0.509020161732299,0.562083718913086,-0.164342564171624,0.247787522929511
1.61525608011445,0.509388465579713,0.562395655022298,-0.16467475133654,0.247517340276617
1.62255078683834,0.509756040516904,0.562707153547168,-0.165006136700211,0.247247638966498
1.62984549356223,0.510122891426519,0.563018217356558,-0.165336725633549,0.246978415843408
1.63714020028612,0.510489023139994,0.563328849297285,-0.165666523451132,0.246709667775848
1.64443490701001,0.510854440438109,0.563639052194663,-0.165995535411819,0.246441391655971
1.65172961373391,0.511219148051915,0.563948828852719,-0.166323766719767,0.246173584399348
1.6590243204578,0.511583150663394,0.564258182054621,-0.166651222525155,0.245906242944495
1.66631902718169,0.511946452906216,0.564567114563029,-0.166977907925021,0.245639364252485
1.67361373390558,0.512309059366446,0.564875629120404,-0.167303827964035,0.245372945306611
1.68090844062947,0.512670974583259,0.565183728449417,-0.16762898763529,0.245106983111936
1.68820314735336,0.513032203049615,0.565491415253207,-0.167953391881043,0.244841474695006
1.69549785407725,0.513392749212989,0.565798692215785,-0.168277045593516,0.244576417103409
1.70279256080114,0.513752617475935,0.56610556200228,-0.168599953615517,0.244311807405503
1.71008726752504,0.51411181219685,0.566412027259379,-0.168922120741285,0.244047642689933
1.71738197424893,0.514470337690556,0.56671809061552,-0.169243551717122,0.243783920065417
1.72467668097282,0.514828198228962,0.567023754681309,-0.16956425124213,0.243520636660288
1.73197138769671,0.515185398041634,0.567329022049778,-0.169884223968831,0.243257789622211
1.7392660944206,0.515541941316466,0.567633895296711,-0.170203474503907,0.242995376117823
1.74656080114449,0.51589783220023,0.567938376980911,-0.170522007408808,0.242733393332443
1.75385550786838,0.516253074799182,0.568242469644576,-0.170839827200416,0.24247183846965
1.76115021459227,0.516607673179668,0.5685461758135,-0.171156938351712,0.242210708751072
1.76844492131617,0.516961631368629,0.568849497997474,-0.17147334529233,0.24195000141594
1.77573962804006,0.517314953354205,0.569152438690467,-0.171789052409225,0.241689713720887
1.78303433476395,0.517667643086248,0.569455000370967,-0.172104064047233,0.241429842939575
1.79032904148784,0.518019704476908,0.569757185502293,-0.17241838450972,0.241170386362356
1.79762374821173,0.518371141401131,0.570058996532777,-0.172732018059127,0.240911341296063
1.80491845493562,0.518721957697156,0.570360435896166,-0.173044968917516,0.240652705063573
1.81221316165951,0.519072157167076,0.570661506011769,-0.173357241267188,0.240394475003649
1.8195078683834,0.519421743577287,0.570962209284854,-0.173668839251181,0.240136648470494
1.8268025751073,0.519770720659052,0.571262548106761,-0.173979766973884,0.239879222833636
1.83409728183119,0.520119092108898,0.571562524855324,-0.174290028501475,0.239622195477456
1.84139198855508,0.520466861589165,0.571862141895029,-0.17459962786253,0.239365563801019
1.84868669527897,0.520814032728441,0.572161401577331,-0.174908569048495,0.239109325217726
1.85598140200286,0.521160609122044,0.572460306240879,-0.17521685601422,0.238853477155062
1.86327610872675,0.52150659433243,0.572758858211711,-0.175524492678405,0.238598017054385
1.87057081545064,0.521851991889695,0.573057059803655,-0.175831482924159,0.238342942370486
1.87786552217454,0.522196805292004,0.57335491331844,-0.176137830599459,0.238088250571461
1.88516022889843,0.522541038005983,0.573652421046017,-0.176443539517597,0.237833939138366
1.89245493562232,0.522884693467182,0.573949585264784,-0.176748613457677,0.237580005564961
1.89974964234621,0.523227775080482,0.574246408241748,-0.177053056165068,0.237326447357539
1.9070443490701,0.523570286220524,0.574542892232953,-0.177356871351875,0.237073262034453
1.91433905579399,0.52391223023206,0.574839039483553,-0.177660062697326,0.236820447126031
1.92163376251788,0.524253610430395,0.575134852228058,-0.177962633848256,0.236568000174315
1.92892846924177,0.524594430101787,0.575430332690692,-0.178264588419548,0.236315918732657
1.93622317596567,0.524934692503829,0.575725483085465,-0.178565929994556,0.236064200365645
1.94351788268956,0.525274400865792,0.576020305616507,-0.178866662125476,0.235812842648738
1.95081258941345,0.525613558389021,0.576314802478298,-0.179166788333789,0.235561843168007
1.95810729613734,0.525952168247317,0.576608975855805,-0.179466312110676,0.235311199519987
1.96540200286123,0.526290233587279,0.576902827924846,-0.179765236917394,0.235060909311281
1.97269670958512,0.526627757528674,0.577196360852134,-0.18006356618569,0.234810970158503
1.97999141630901,0.526964743164814,0.577489576795694,-0.180361303318205,0.234561379687826
1.9872861230329,0.527301193562791,0.57778247790495,-0.180658451688741,0.234312135534884
1.9945808297568,0.527637111763989,0.578075066320959,-0.18095501464282,0.234063235344513
2.00187553648069,0.527972500784267,0.578367344176682,-0.181250995497887,0.233814676770457
2.00917024320458,0.528307363614372,0.578659313597203,-0.181546397543763,0.233566457475122
2.01646494992847,0.528641703220274,0.578950976699792,-0.181841224043016,0.233318575129514
2.02375965665236,0.528975522543383,0.579242335594369,-0.182135478231198,0.233071027412718
2.03105436337625,0.529308824501007,0.579533392383565,-0.182429163317346,0.232823812011841
