scenario,labor_tax,vat_tax,rev_total,transfers,public_good,debt_serv,primary_bal,debt_stock,global_bal
VAT_20,0.0518999999999999,0.0877625841972218,0.139662584197222,0.0194238,0.113343918371411,0.00593422375,0.00689486582581038,0.449456,0.000960642075810378
