scenario,r,popI,popF,Y,C,wmean_I,wmean_F,wmean_T,giniW_I,giniW_F,giniW_T,cmean_I,cmean_F,cmean_T,giniC_I,giniC_F,giniC_T,p11_rep
VATnn_22,0.0216847229003906,0.654000000000001,0.345999999999999,0.561819999999999,0.464245737032092,0.150046122982225,1.01539184248608,0.449455741930558,0.511969037448967,0.30203867734886,0.456807675939847,0.408402709385641,0.569798743045906,0.962994789763816,0.13970062637072,0.0683881562476182,0.145503894063778,0.897715394612037
