scenario,r,popI,popF,Y,C,wmean_I,wmean_F,wmean_T,giniW_I,giniW_F,giniW_T,cmean_I,cmean_F,cmean_T,giniC_I,giniC_F,giniC_T,p11_rep
VATnn_18,0.0200787353515625,0.654000000000001,0.345999999999998,0.561819999999999,0.474248666072646,0.145468553664217,1.02405238830513,0.449458560449973,0.516674987561417,0.303109895593795,0.460360745737864,0.415344094923281,0.585588520210463,0.984876936228701,0.141221424039464,0.068795042646878,0.148190894874064,0.897715394612037
