scenario,labor_tax,vat_tax,rev_total,transfers,public_good,debt_serv,primary_bal,debt_stock,global_bal
VAT_22,0.0518999999999999,0.0949686496954818,0.146868649695482,0.0194238,0.121438034738168,0.00600520564697265,0.00600681495731335,0.449455999999999,1.60931034070416e-06
