scenario,r,popI,popF,Y,C,wmean_I,wmean_F,wmean_T,giniW_I,giniW_F,giniW_T,cmean_I,cmean_F,cmean_T,giniC_I,giniC_F,giniC_T,p11_rep
VATnn_26,0.0232125091552734,0.654,0.345999999999999,0.561819999999999,0.454694822521306,0.154461037563611,1.00703402835583,0.449451292377718,0.507337557016951,0.300935880684181,0.453300308360747,0.401703707679586,0.554857218782825,0.942137287716174,0.138223732502281,0.0679885790797201,0.142940374023916,0.897715394612037
