a,rr_sI_1,rr_sI_2,rr_sI_3,rr_sI_4,rr_sI_5,rr_sI_6,rr_sI_7,rr_sI_8,rr_sI_9,rr_sI_10,rr_sI_11,rr_sI_12,rr_sI_13,rr_sI_14,rr_sI_15,rr_sI_16,rr_sI_17,rr_sI_18,rr_sI_19
0.0177153075822604,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.0250100143061517,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.0323047210300429,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.0395994277539342,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.0468941344778255,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.0541888412017167,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.061483547925608,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.0687782546494993,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.0760729613733906,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.0833676680972818,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.0906623748211731,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.0979570815450644,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.105251788268956,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.112546494992847,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.119841201716738,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.127135908440629,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.134430615164521,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.141725321888412,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.149020028612303,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.156314735336195,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.163609442060086,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.170904148783977,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.178198855507868,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.18549356223176,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.192788268955651,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.200082975679542,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.207377682403433,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.214672389127325,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.221967095851216,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.229261802575107,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.236556509298999,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.24385121602289,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.251145922746781,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.258440629470672,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.265735336194564,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.273030042918455,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.280324749642346,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.287619456366238,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.294914163090129,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.30220886981402,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.309503576537911,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.316798283261803,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.324092989985694,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.331387696709585,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.338682403433476,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.345977110157368,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.353271816881259,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.36056652360515,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.367861230329041,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.375155937052933,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.382450643776824,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.389745350500715,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.397040057224607,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.404334763948498,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.411629470672389,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.41892417739628,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.426218884120172,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.433513590844063,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.440808297567954,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
0.448103004291846,0.00634563446044922,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594,0.00634544372558594
