eta,r
0.4,0.0310004043579102
0.433333333333333,0.0310002136230469
0.466666666666667,0.0310002136230469
0.5,0.0310002136230469
0.533333333333333,0.0310002136230469
0.566666666666667,0.0310002136230469
0.6,0.0310002136230469
0.633333333333333,0.0310002136230469
0.666666666666667,0.0310002136230469
0.7,0.0310002136230469
0.733333333333333,0.0310002136230469
0.766666666666667,0.0310002136230469
0.8,0.0310002136230469
